,user_id,game_name,raw_ratings
21130,264626784,Counter-Strike Global Offensive,92.25897855910033
21131,266035768,Counter-Strike Global Offensive,10.173043263170758
21132,266367020,Counter-Strike Global Offensive,17.890524359369266
21134,266874064,Counter-Strike Global Offensive,21.398470312186767
21136,268200944,Counter-Strike Global Offensive,48.76044874416329
21137,268252196,Counter-Strike Global Offensive,0.3507945952817503
21138,268487512,Counter-Strike Global Offensive,2.0346086526341516
21139,268599796,Counter-Strike Global Offensive,19.293702740496265
21142,270777688,Counter-Strike Global Offensive,32.273102765921024
21143,271006912,Counter-Strike Global Offensive,4.420011900550054
21144,272181160,Counter-Strike Global Offensive,0.6314302715071506
21145,272981192,Counter-Strike Global Offensive,67.35256229409606
21146,273082868,Counter-Strike Global Offensive,93.31136234494558
21148,273741196,Counter-Strike Global Offensive,3.3325486551766277
21149,273817824,Counter-Strike Global Offensive,13.68098921598826
21150,273827660,Counter-Strike Global Offensive,22.801648693313766
21151,274048748,Counter-Strike Global Offensive,0.9471454072607258
21152,275699008,Counter-Strike Global Offensive,72.26368662804056
21153,276073724,Counter-Strike Global Offensive,9.822248667889008
21154,276090576,Counter-Strike Global Offensive,3.051912978951227
21155,276225812,Counter-Strike Global Offensive,29.115951408385275
21156,276505968,Counter-Strike Global Offensive,0.9120659477325509
21157,277635586,Counter-Strike Global Offensive,10.52383785845251
21158,277967574,Counter-Strike Global Offensive,29.817540598948774
21159,279218570,Counter-Strike Global Offensive,0.5963508119789754
21161,280027508,Counter-Strike Global Offensive,93.66215694022733
21162,281535206,Counter-Strike Global Offensive,37.18422709986553
21164,281927198,Counter-Strike Global Offensive,21.04767571690502
21165,283558096,Counter-Strike Global Offensive,1.5084167597115263
21166,283569430,Counter-Strike Global Offensive,54.373162268671294
21168,284897470,Counter-Strike Global Offensive,5.682872443564355
21169,285282740,Counter-Strike Global Offensive,5.682872443564355
21170,285426740,Counter-Strike Global Offensive,8.419070286762008
21171,285860790,Counter-Strike Global Offensive,91.90818396381859
21172,285862168,Counter-Strike Global Offensive,3.3325486551766277
21173,285869008,Counter-Strike Global Offensive,15.084167597115263
21174,285883244,Counter-Strike Global Offensive,68.40494607994131
21175,286151784,Counter-Strike Global Offensive,0.9822248667889009
21176,286701848,Counter-Strike Global Offensive,12.979400025424761
21177,287264958,Counter-Strike Global Offensive,8.419070286762008
21178,287465432,Counter-Strike Global Offensive,16.136551382960512
21179,287494342,Counter-Strike Global Offensive,4.805885955359979
21180,287693866,Counter-Strike Global Offensive,0.7717481096198507
21181,288259150,Counter-Strike Global Offensive,28.414362217821772
21182,290367158,Counter-Strike Global Offensive,0.9822248667889009
21183,291293152,Counter-Strike Global Offensive,1.3330194620706508
21184,291406122,Counter-Strike Global Offensive,24.55562166972252
21185,291819440,Counter-Strike Global Offensive,15.434962192397013
21186,292070264,Counter-Strike Global Offensive,48.05885955359979
21187,292731142,Counter-Strike Global Offensive,8.068275691480256
21188,293115480,Counter-Strike Global Offensive,7.717481096198506
21189,293269191,Counter-Strike Global Offensive,24.90641626500427
21190,293360401,Counter-Strike Global Offensive,35.43025412345678
21191,293376584,Counter-Strike Global Offensive,61.73984876958805
21192,293488473,Counter-Strike Global Offensive,70.50971365163181
21193,293600797,Counter-Strike Global Offensive,1.227781083486126
21194,293787115,Counter-Strike Global Offensive,1.7890524359369264
21195,294424417,Counter-Strike Global Offensive,26.66038924141302
21196,294947971,Counter-Strike Global Offensive,63.84461634127855
21197,295216756,Counter-Strike Global Offensive,14.382578406551763
21198,295363571,Counter-Strike Global Offensive,87.34785422515583
21199,295883706,Counter-Strike Global Offensive,73.66686500916757
21200,296254406,Counter-Strike Global Offensive,21.749264907468522
21201,296260221,Counter-Strike Global Offensive,0.8068275691480257
21202,296439514,Counter-Strike Global Offensive,24.90641626500427
21203,297059619,Counter-Strike Global Offensive,34.37787033761153
21204,297388936,Counter-Strike Global Offensive,0.9120659477325509
21205,297510921,Counter-Strike Global Offensive,1.157622164429776
21206,297650159,Counter-Strike Global Offensive,1.0173043263170758
21207,297699756,Counter-Strike Global Offensive,44.901708196064035
21208,298182105,Counter-Strike Global Offensive,6.559858931768731
21209,298236235,Counter-Strike Global Offensive,6.770335688937782
21210,298389371,Counter-Strike Global Offensive,81.38434610536606
21211,298557690,Counter-Strike Global Offensive,14.733373001833513
21212,298592139,Counter-Strike Global Offensive,16.838140573524015
21213,298715051,Counter-Strike Global Offensive,22.10005950275027
21214,299938570,Counter-Strike Global Offensive,1.3680989215988262
21215,300136813,Counter-Strike Global Offensive,14.733373001833513
21216,300449823,Counter-Strike Global Offensive,1.5434962192397015
21217,300589624,Counter-Strike Global Offensive,0.3507945952817503
21218,300601393,Counter-Strike Global Offensive,5.051442172057205
21219,300643399,Counter-Strike Global Offensive,20.696881121623267
21220,300708628,Counter-Strike Global Offensive,28.414362217821772
21221,301249176,Counter-Strike Global Offensive,2.1398470312186766
21222,301506413,Counter-Strike Global Offensive,4.104296764796478
21223,301805182,Counter-Strike Global Offensive,19.995291931059768
21224,302054444,Counter-Strike Global Offensive,22.10005950275027
21225,302437973,Counter-Strike Global Offensive,15.434962192397013
21226,302533082,Counter-Strike Global Offensive,0.9822248667889009
21227,302573478,Counter-Strike Global Offensive,10.173043263170758
21228,302918609,Counter-Strike Global Offensive,0.5261918929226255
21229,303007171,Counter-Strike Global Offensive,9.822248667889008
21230,303061131,Counter-Strike Global Offensive,23.50323788387727
21231,303426048,Counter-Strike Global Offensive,6.700176769881431
21232,303712259,Counter-Strike Global Offensive,1.6838140573524012
21233,304215530,Counter-Strike Global Offensive,1.6136551382960513
21234,304497512,Counter-Strike Global Offensive,8.419070286762008
21235,304539641,Counter-Strike Global Offensive,10.874632453734261
21236,305242867,Counter-Strike Global Offensive,0.5261918929226255
21237,306617101,Counter-Strike Global Offensive,29.115951408385275
21238,307915393,Counter-Strike Global Offensive,3.8938200076274283
21239,308452993,Counter-Strike Global Offensive,2.806356762254002
21240,308503685,Counter-Strike Global Offensive,4.66556811724728
21241,308894258,Counter-Strike Global Offensive,1.0874632453734259
21242,76767,Rise of Nations Extended Edition,23.18620937249875
21243,13190476,Rise of Nations Extended Edition,29.069277422237242
21244,20772968,Rise of Nations Extended Edition,3.4606282645520525
21245,24919113,Rise of Nations Extended Edition,4.152753917462464
21246,29239329,Rise of Nations Extended Edition,4.152753917462464
21247,39082468,Rise of Nations Extended Edition,11.766136099476977
21248,39622853,Rise of Nations Extended Edition,4.152753917462464
21249,53875128,Rise of Nations Extended Edition,21.455895240222727
21250,54293428,Rise of Nations Extended Edition,49.83304700954956
21251,58431944,Rise of Nations Extended Edition,10.035821967200954
21252,62990992,Rise of Nations Extended Edition,20.763769587312314
21253,69954842,Rise of Nations Extended Edition,3.4606282645520525
21254,73835640,Rise of Nations Extended Edition,3.4606282645520525
21256,82352462,Rise of Nations Extended Edition,13.1503874052978
21257,86469479,Rise of Nations Extended Edition,7.959445008469719
21258,98312003,Rise of Nations Extended Edition,56.062177885743246
21259,100519466,Rise of Nations Extended Edition,26.646837637050805
21260,107743243,Rise of Nations Extended Edition,12.112198925932184
21261,107913460,Rise of Nations Extended Edition,12.804324578842595
21262,108264287,Rise of Nations Extended Edition,44.29604178626627
21263,117531196,Rise of Nations Extended Edition,16.95707849630506
21265,127555883,Rise of Nations Extended Edition,3.4606282645520525
21266,134322141,Rise of Nations Extended Edition,31.491717207423672
21268,174838943,Rise of Nations Extended Edition,24.57046067831957
21269,184508601,Rise of Nations Extended Edition,3.4606282645520525
21270,191979928,Rise of Nations Extended Edition,25.60864915768519
21271,195607832,Rise of Nations Extended Edition,4.152753917462464
21272,303129589,Rise of Nations Extended Edition,4.4988167439176685
21276,2259650,The Stanley Parable,57.72020422622656
21277,3449240,The Stanley Parable,50.50517869794823
21278,7163917,The Stanley Parable,36.075127641391596
21279,8585433,The Stanley Parable,36.075127641391596
21280,9128105,The Stanley Parable,36.075127641391596
21281,9823354,The Stanley Parable,72.15025528278319
21283,11373749,The Stanley Parable,61.32771699036571
21284,11403772,The Stanley Parable,36.075127641391596
21286,11952990,The Stanley Parable,61.32771699036571
21288,13190476,The Stanley Parable,54.1126914620874
21290,14465359,The Stanley Parable,64.93522975450487
21294,23181958,The Stanley Parable,79.36528081106152
21298,26762388,The Stanley Parable,39.68264040553076
21299,29239329,The Stanley Parable,46.89766593380908
21303,33865373,The Stanley Parable,36.075127641391596
21306,36546868,The Stanley Parable,54.1126914620874
21308,43908860,The Stanley Parable,50.50517869794823
21309,45974860,The Stanley Parable,61.32771699036571
21310,47384202,The Stanley Parable,90.187819103479
21314,53875128,The Stanley Parable,57.72020422622656
21315,54826284,The Stanley Parable,46.89766593380908
21316,55426012,The Stanley Parable,72.15025528278319
21317,55975168,The Stanley Parable,50.50517869794823
21318,56333620,The Stanley Parable,82.97279357520067
21320,59205262,The Stanley Parable,68.54274251864403
21325,61506388,The Stanley Parable,54.1126914620874
21326,62990992,The Stanley Parable,36.075127641391596
21327,64973908,The Stanley Parable,36.075127641391596
21330,65754991,The Stanley Parable,82.97279357520067
21333,69954842,The Stanley Parable,93.79533186761816
21335,73495968,The Stanley Parable,82.97279357520067
21336,75368808,The Stanley Parable,50.50517869794823
21337,77980915,The Stanley Parable,61.32771699036571
21338,80550861,The Stanley Parable,61.32771699036571
21339,81439192,The Stanley Parable,90.187819103479
21341,82046939,The Stanley Parable,61.32771699036571
21343,83975567,The Stanley Parable,79.36528081106152
21345,88035166,The Stanley Parable,36.075127641391596
21346,94269421,The Stanley Parable,68.54274251864403
21349,101690993,The Stanley Parable,64.93522975450487
21350,101878879,The Stanley Parable,90.187819103479
21354,106147454,The Stanley Parable,86.58030633933983
21355,107452765,The Stanley Parable,36.075127641391596
21356,112626210,The Stanley Parable,64.93522975450487
21358,117531196,The Stanley Parable,75.75776804692235
21359,120139965,The Stanley Parable,50.50517869794823
21360,127272741,The Stanley Parable,50.50517869794823
21362,127628725,The Stanley Parable,36.075127641391596
21363,129117376,The Stanley Parable,75.75776804692235
21366,134516625,The Stanley Parable,36.075127641391596
21371,155919035,The Stanley Parable,86.58030633933983
21372,156407373,The Stanley Parable,75.75776804692235
21382,302708380,The Stanley Parable,68.54274251864403
21383,76767,Thief,6.0956193737995505
21384,298950,Thief,23.772915557818244
21386,11373749,Thief,6.0956193737995505
21387,11403772,Thief,20.725105870918473
21388,11940338,Thief,63.39444148751532
21389,12610800,Thief,18.286858121398655
21390,13190476,Thief,21.94422974567838
21391,19696244,Thief,20.115543933538518
21392,21061921,Thief,29.25897299423784
21393,23225650,Thief,32.91634461851758
21394,26465134,Thief,25.60160136995811
21395,26808868,Thief,11.581676810219145
21396,30246419,Thief,6.0956193737995505
21397,35701646,Thief,12.191238747599101
21398,36404933,Thief,6.0956193737995505
21399,36546868,Thief,6.0956193737995505
21400,37422528,Thief,6.0956193737995505
21403,40212239,Thief,6.0956193737995505
21404,43284145,Thief,41.450211741836945
21406,45774794,Thief,87.77691898271352
21407,46637811,Thief,40.231087867077036
21408,48798067,Thief,6.0956193737995505
21409,49624770,Thief,6.0956193737995505
21410,50700418,Thief,18.286858121398655
21411,50797633,Thief,6.0956193737995505
21413,53875128,Thief,6.0956193737995505
21416,59825286,Thief,16.45817230925879
21418,60859324,Thief,7.31474324855946
21419,62990992,Thief,26.21116330733806
21420,65754991,Thief,67.661375049175
21421,69009454,Thief,6.0956193737995505
21422,69954842,Thief,6.0956193737995505
21423,70408902,Thief,14.019924559738966
21424,71527252,Thief,6.0956193737995505
21425,72996988,Thief,26.21116330733806
21426,76892907,Thief,6.0956193737995505
21427,81139130,Thief,6.0956193737995505
21428,81160212,Thief,6.0956193737995505
21429,86469479,Thief,13.410362622359013
21432,94708312,Thief,8.533867123319371
21433,95531306,Thief,15.239048434498875
21434,95699780,Thief,91.43429060699326
21435,96588736,Thief,7.924305185939415
21437,99077905,Thief,7.924305185939415
21439,101142088,Thief,59.12750792585563
21440,102552233,Thief,6.705181311179507
21441,103371488,Thief,6.0956193737995505
21442,108223505,Thief,6.0956193737995505
21443,109967112,Thief,6.0956193737995505
21444,110881546,Thief,6.0956193737995505
21445,111754806,Thief,14.62948649711892
21446,116876958,Thief,46.93626917825654
21447,118971362,Thief,6.0956193737995505
21448,122026623,Thief,6.0956193737995505
21449,124059151,Thief,6.0956193737995505
21450,127335438,Thief,16.45817230925879
21451,130324181,Thief,78.63348992201419
21452,133228469,Thief,37.183278180177254
21453,133404545,Thief,28.039849119477932
21454,136866564,Thief,31.087658806377707
21457,147602462,Thief,24.382477495198202
21458,150033540,Thief,25.60160136995811
21459,154230723,Thief,6.0956193737995505
21460,154230933,Thief,6.0956193737995505
21461,156565178,Thief,27.43028718209798
21462,159365538,Thief,40.231087867077036
21463,159800136,Thief,10.362552935459236
21464,161991221,Thief,71.9283086108347
21465,162288536,Thief,71.9283086108347
21467,165101762,Thief,14.62948649711892
21468,165239864,Thief,14.62948649711892
21469,167815968,Thief,9.752990998079282
21470,175918089,Thief,19.505981996158564
21471,185079540,Thief,50.59364080253628
21472,191576449,Thief,28.64941105685789
21473,206908028,Thief,11.581676810219145
21474,209869297,Thief,56.079698238955864
21475,209917929,Thief,6.0956193737995505
21476,218317467,Thief,6.0956193737995505
21477,218918267,Thief,6.0956193737995505
21478,231029951,Thief,21.94422974567838
21479,243429504,Thief,79.85261379677411
21480,251635136,Thief,6.0956193737995505
21481,272820556,Thief,6.0956193737995505
21482,76767,Thief Deadly Shadows,43.699918708628495
21483,298950,Thief Deadly Shadows,9.931799706506474
21484,975449,Thief Deadly Shadows,58.59761826838822
21485,6717871,Thief Deadly Shadows,9.931799706506474
21486,10253354,Thief Deadly Shadows,49.65899853253239
21487,10599862,Thief Deadly Shadows,9.931799706506474
21488,11794760,Thief Deadly Shadows,10.924979677157124
21489,13565651,Thief Deadly Shadows,9.931799706506474
21490,14465359,Thief Deadly Shadows,9.931799706506474
21491,17530772,Thief Deadly Shadows,9.931799706506474
21492,19696244,Thief Deadly Shadows,9.931799706506474
21493,22371742,Thief Deadly Shadows,9.931799706506474
21494,23717586,Thief Deadly Shadows,9.931799706506474
21495,24632218,Thief Deadly Shadows,13.904519589109066
21496,26465134,Thief Deadly Shadows,9.931799706506474
21497,26762388,Thief Deadly Shadows,12.91133961845842
21498,27169419,Thief Deadly Shadows,9.931799706506474
21499,27171538,Thief Deadly Shadows,9.931799706506474
21500,30246419,Thief Deadly Shadows,9.931799706506474
21501,33865373,Thief Deadly Shadows,9.931799706506474
21502,36557643,Thief Deadly Shadows,9.931799706506474
21503,38049880,Thief Deadly Shadows,9.931799706506474
21505,47384202,Thief Deadly Shadows,9.931799706506474
21506,48798067,Thief Deadly Shadows,9.931799706506474
21507,49893565,Thief Deadly Shadows,15.890879530410364
21508,51557405,Thief Deadly Shadows,9.931799706506474
21509,55906572,Thief Deadly Shadows,19.86359941301295
21510,59825286,Thief Deadly Shadows,9.931799706506474
21511,71527252,Thief Deadly Shadows,9.931799706506474
21512,76892907,Thief Deadly Shadows,9.931799706506474
21513,81439192,Thief Deadly Shadows,9.931799706506474
21514,83849502,Thief Deadly Shadows,9.931799706506474
21516,86469479,Thief Deadly Shadows,9.931799706506474
21517,92393218,Thief Deadly Shadows,9.931799706506474
21518,92914917,Thief Deadly Shadows,9.931799706506474
21519,102552233,Thief Deadly Shadows,9.931799706506474
21520,107452765,Thief Deadly Shadows,9.931799706506474
21521,116876958,Thief Deadly Shadows,9.931799706506474
21522,118971362,Thief Deadly Shadows,9.931799706506474
21523,122026623,Thief Deadly Shadows,9.931799706506474
21524,124059151,Thief Deadly Shadows,9.931799706506474
21525,147602462,Thief Deadly Shadows,9.931799706506474
21526,154230933,Thief Deadly Shadows,9.931799706506474
21527,168031436,Thief Deadly Shadows,12.91133961845842
21528,185079540,Thief Deadly Shadows,9.931799706506474
21529,209917929,Thief Deadly Shadows,9.931799706506474
21530,218317467,Thief Deadly Shadows,9.931799706506474
21532,9823354,Total War ATTILA,50.82034171341468
21536,46405162,Total War ATTILA,7.905386488753393
21537,47271668,Total War ATTILA,17.787119599695135
21538,47384303,Total War ATTILA,16.51661105685977
21541,50032397,Total War ATTILA,5.505537018953257
21545,62705916,Total War ATTILA,40.93860860247293
21547,65145468,Total War ATTILA,46.58531323729678
21548,79319075,Total War ATTILA,47.996989396002746
21549,79542039,Total War ATTILA,49.40866555470871
21550,81579335,Total War ATTILA,38.11525628506101
21551,86738567,Total War ATTILA,27.527685094766284
21553,101339059,Total War ATTILA,64.9371033004743
21555,110238251,Total War ATTILA,33.88022780894312
21556,117370965,Total War ATTILA,6.91721317765922
21557,119239620,Total War ATTILA,45.17363707859083
21558,124651043,Total War ATTILA,26.8218470154133
21559,126200826,Total War ATTILA,2.6821847015413303
21560,159365538,Total War ATTILA,16.09310820924798
21561,181453879,Total War ATTILA,5.787872250694448
21563,244100151,Total War ATTILA,5.929039866565046
21564,248009721,Total War ATTILA,84.7005695223578
21565,253218347,Total War ATTILA,83.28889336365182
21566,286926470,Total War ATTILA,13.975593971189035
21567,76767,Worms Armageddon,15.350970062665342
21568,8585433,Worms Armageddon,10.96497861618953
21569,11403772,Worms Armageddon,10.96497861618953
21570,17530772,Worms Armageddon,24.12295295561697
21571,20772968,Worms Armageddon,10.96497861618953
21572,22301321,Worms Armageddon,10.96497861618953
21573,24721232,Worms Armageddon,10.96497861618953
21574,27279261,Worms Armageddon,10.96497861618953
21575,30246419,Worms Armageddon,10.96497861618953
21576,30425578,Worms Armageddon,10.96497861618953
21577,38049880,Worms Armageddon,30.701940125330683
21578,40212239,Worms Armageddon,16.447467924284297
21579,41559627,Worms Armageddon,10.96497861618953
21580,42061089,Worms Armageddon,10.96497861618953
21581,44472980,Worms Armageddon,15.350970062665342
21582,47457723,Worms Armageddon,14.254472201046392
21583,49767455,Worms Armageddon,14.254472201046392
21585,54310644,Worms Armageddon,39.47392301828232
21586,57974873,Worms Armageddon,10.96497861618953
21587,58931437,Worms Armageddon,16.447467924284297
21588,59825286,Worms Armageddon,10.96497861618953
21589,62990992,Worms Armageddon,10.96497861618953
21590,66950079,Worms Armageddon,14.254472201046392
21591,67694595,Worms Armageddon,31.798437986949644
21592,70408902,Worms Armageddon,10.96497861618953
21593,87694960,Worms Armageddon,10.96497861618953
21595,96282673,Worms Armageddon,21.92995723237906
21596,99110207,Worms Armageddon,10.96497861618953
21598,111422562,Worms Armageddon,13.157974339427438
21600,116876958,Worms Armageddon,50.43890163447185
21601,124725852,Worms Armageddon,36.18442943342545
21602,127335438,Worms Armageddon,10.96497861618953
21603,130460859,Worms Armageddon,10.96497861618953
21604,154230723,Worms Armageddon,10.96497861618953
21605,154230933,Worms Armageddon,10.96497861618953
21606,190900804,Worms Armageddon,10.96497861618953
21607,194854693,Worms Armageddon,10.96497861618953
21608,206014489,Worms Armageddon,47.14940804961498
21609,253044003,Worms Armageddon,60.307382389042424
21610,86540,Alan Wake,12.837549245356913
21611,298950,Alan Wake,14.977140786249732
21612,561758,Alan Wake,87.72325317660557
21613,975449,Alan Wake,38.51264773607074
21614,7440594,Alan Wake,10.697957704464097
21615,8259307,Alan Wake,10.697957704464097
21616,9128105,Alan Wake,43.861626588302784
21617,9823354,Alan Wake,59.90856314499893
21618,10253354,Alan Wake,11.767753474910505
21619,10599862,Alan Wake,23.53550694982101
21621,11161178,Alan Wake,10.697957704464097
21623,11731710,Alan Wake,10.697957704464097
21625,12610800,Alan Wake,50.280401210981246
21627,15221799,Alan Wake,10.697957704464097
21628,16154372,Alan Wake,10.697957704464097
21629,17530772,Alan Wake,74.88570393124866
21631,21061921,Alan Wake,16.046936556696142
21632,21535912,Alan Wake,29.954281572499465
21633,22301321,Alan Wake,10.697957704464097
21634,22371742,Alan Wake,10.697957704464097
21635,24469287,Alan Wake,10.697957704464097
21636,24721232,Alan Wake,10.697957704464097
21637,26465134,Alan Wake,10.697957704464097
21638,29239329,Alan Wake,17.116732327142554
21639,30061970,Alan Wake,29.954281572499465
21641,30425578,Alan Wake,10.697957704464097
21642,30440303,Alan Wake,94.14202779928404
21643,30519870,Alan Wake,31.024077342945873
21644,33013552,Alan Wake,10.697957704464097
21645,33651880,Alan Wake,10.697957704464097
21646,33865373,Alan Wake,10.697957704464097
21647,35701646,Alan Wake,78.09509124258788
21648,35864169,Alan Wake,31.024077342945873
21650,36546868,Alan Wake,10.697957704464097
21651,36557643,Alan Wake,10.697957704464097
21652,38049880,Alan Wake,93.0722320288376
21653,42657809,Alan Wake,47.07101389964202
21654,44314169,Alan Wake,10.697957704464097
21655,44472980,Alan Wake,34.23346465428511
21656,45617627,Alan Wake,54.55958429276688
21657,46301758,Alan Wake,10.697957704464097
21659,49350285,Alan Wake,46.00121812919561
21660,50811344,Alan Wake,31.024077342945873
21661,51557405,Alan Wake,46.00121812919561
21663,53875128,Alan Wake,10.697957704464097
21664,53898495,Alan Wake,10.697957704464097
21665,55367062,Alan Wake,13.907345015803324
21666,55426012,Alan Wake,90.93264048794481
21667,55755821,Alan Wake,31.024077342945873
21668,55906572,Alan Wake,87.72325317660557
21670,56038151,Alan Wake,10.697957704464097
21671,57603447,Alan Wake,11.767753474910505
21672,58057627,Alan Wake,36.373056195177924
21673,58905429,Alan Wake,10.697957704464097
21674,58931437,Alan Wake,10.697957704464097
21675,59332369,Alan Wake,12.837549245356913
21676,60608576,Alan Wake,42.791830817856386
21679,64973908,Alan Wake,10.697957704464097
21680,65064340,Alan Wake,10.697957704464097
21681,65754991,Alan Wake,63.11795045633816
21683,67729331,Alan Wake,10.697957704464097
21684,69009454,Alan Wake,34.23346465428511
21687,73564778,Alan Wake,10.697957704464097
21688,74772820,Alan Wake,10.697957704464097
21690,79243080,Alan Wake,10.697957704464097
21691,81585721,Alan Wake,12.837549245356913
21692,81672131,Alan Wake,18.186528097588962
21693,81943620,Alan Wake,10.697957704464097
21696,87040683,Alan Wake,24.605302720267414
21698,87694960,Alan Wake,39.58244350651715
21699,87734805,Alan Wake,10.697957704464097
21700,87832209,Alan Wake,12.837549245356913
21701,88035166,Alan Wake,31.024077342945873
21702,91807066,Alan Wake,41.72203504740997
21704,92593907,Alan Wake,32.093873113392284
21705,94110492,Alan Wake,43.861626588302784
21706,94269421,Alan Wake,59.90856314499893
21708,95059220,Alan Wake,21.395915408928193
21709,97659219,Alan Wake,21.395915408928193
21711,101596530,Alan Wake,55.6293800632133
21712,103848468,Alan Wake,10.697957704464097
21714,107452765,Alan Wake,10.697957704464097
21715,112986636,Alan Wake,10.697957704464097
21717,116564064,Alan Wake,10.697957704464097
21718,116876958,Alan Wake,28.884485802053057
21719,117531196,Alan Wake,26.744894261160233
21721,123625432,Alan Wake,11.767753474910505
21722,126269125,Alan Wake,28.884485802053057
21723,127311699,Alan Wake,34.23346465428511
21724,129211317,Alan Wake,19.25632386803537
21725,134516625,Alan Wake,36.373056195177924
21726,136495026,Alan Wake,10.697957704464097
21727,142793906,Alan Wake,47.07101389964202
21729,151603712,Alan Wake,10.697957704464097
21730,154230933,Alan Wake,10.697957704464097
21731,154485753,Alan Wake,16.046936556696142
21732,160598077,Alan Wake,10.697957704464097
21734,162446312,Alan Wake,10.697957704464097
21735,173434036,Alan Wake,18.186528097588962
21736,183421285,Alan Wake,42.791830817856386
21737,195962272,Alan Wake,55.6293800632133
21738,199693353,Alan Wake,10.697957704464097
21739,253690596,Alan Wake,17.116732327142554
21740,86540,Alan Wake's American Nightmare,33.81075339667082
21741,298950,Alan Wake's American Nightmare,33.81075339667082
21743,975449,Alan Wake's American Nightmare,33.81075339667082
21744,8259307,Alan Wake's American Nightmare,33.81075339667082
21745,9823354,Alan Wake's American Nightmare,33.81075339667082
21746,10599862,Alan Wake's American Nightmare,33.81075339667082
21748,11373749,Alan Wake's American Nightmare,33.81075339667082
21749,11731710,Alan Wake's American Nightmare,33.81075339667082
21750,11794760,Alan Wake's American Nightmare,33.81075339667082
21751,15221799,Alan Wake's American Nightmare,33.81075339667082
21752,16154372,Alan Wake's American Nightmare,33.81075339667082
21753,17530772,Alan Wake's American Nightmare,54.09720543467332
21755,21061921,Alan Wake's American Nightmare,33.81075339667082
21756,22301321,Alan Wake's American Nightmare,33.81075339667082
21757,22371742,Alan Wake's American Nightmare,33.81075339667082
21758,24469287,Alan Wake's American Nightmare,33.81075339667082
21759,24721232,Alan Wake's American Nightmare,33.81075339667082
21760,29239329,Alan Wake's American Nightmare,33.81075339667082
21761,30061970,Alan Wake's American Nightmare,33.81075339667082
21762,30246419,Alan Wake's American Nightmare,33.81075339667082
21763,30425578,Alan Wake's American Nightmare,33.81075339667082
21764,30440303,Alan Wake's American Nightmare,33.81075339667082
21765,30519870,Alan Wake's American Nightmare,33.81075339667082
21766,33013552,Alan Wake's American Nightmare,33.81075339667082
21767,33865373,Alan Wake's American Nightmare,33.81075339667082
21768,36404933,Alan Wake's American Nightmare,37.191828736337904
21769,36546868,Alan Wake's American Nightmare,33.81075339667082
21770,36557643,Alan Wake's American Nightmare,33.81075339667082
21771,38049880,Alan Wake's American Nightmare,33.81075339667082
21772,42657809,Alan Wake's American Nightmare,33.81075339667082
21773,44314169,Alan Wake's American Nightmare,60.85935611400748
21774,44472980,Alan Wake's American Nightmare,33.81075339667082
21775,46301758,Alan Wake's American Nightmare,33.81075339667082
21776,51557405,Alan Wake's American Nightmare,33.81075339667082
21777,53091150,Alan Wake's American Nightmare,43.953979415672066
21778,53898495,Alan Wake's American Nightmare,33.81075339667082
21779,55426012,Alan Wake's American Nightmare,33.81075339667082
21781,56038151,Alan Wake's American Nightmare,33.81075339667082
21782,57603447,Alan Wake's American Nightmare,33.81075339667082
21783,58905429,Alan Wake's American Nightmare,33.81075339667082
21784,58931437,Alan Wake's American Nightmare,33.81075339667082
21785,59332369,Alan Wake's American Nightmare,33.81075339667082
21786,60608576,Alan Wake's American Nightmare,33.81075339667082
21788,64369759,Alan Wake's American Nightmare,33.81075339667082
21791,65754991,Alan Wake's American Nightmare,33.81075339667082
21793,67729331,Alan Wake's American Nightmare,33.81075339667082
21794,69009454,Alan Wake's American Nightmare,33.81075339667082
21796,81672131,Alan Wake's American Nightmare,33.81075339667082
21797,81943620,Alan Wake's American Nightmare,33.81075339667082
21800,87694960,Alan Wake's American Nightmare,33.81075339667082
21801,87734805,Alan Wake's American Nightmare,33.81075339667082
21802,88035166,Alan Wake's American Nightmare,33.81075339667082
21803,91807066,Alan Wake's American Nightmare,33.81075339667082
21804,92593907,Alan Wake's American Nightmare,33.81075339667082
21805,94269421,Alan Wake's American Nightmare,33.81075339667082
21809,107452765,Alan Wake's American Nightmare,33.81075339667082
21810,112986636,Alan Wake's American Nightmare,67.62150679334164
21812,116876958,Alan Wake's American Nightmare,33.81075339667082
21813,123101539,Alan Wake's American Nightmare,33.81075339667082
21814,123625432,Alan Wake's American Nightmare,33.81075339667082
21815,129211317,Alan Wake's American Nightmare,33.81075339667082
21816,134516625,Alan Wake's American Nightmare,33.81075339667082
21817,142793906,Alan Wake's American Nightmare,33.81075339667082
21818,148362155,Alan Wake's American Nightmare,67.62150679334164
21819,154230933,Alan Wake's American Nightmare,33.81075339667082
21820,159800136,Alan Wake's American Nightmare,84.52688349167704
21822,187966424,Alan Wake's American Nightmare,33.81075339667082
21823,195962272,Alan Wake's American Nightmare,33.81075339667082
21824,199693353,Alan Wake's American Nightmare,94.6701095106783
21826,2643609,Audiosurf,28.029828299285622
21828,7015471,Audiosurf,30.365647324226092
21831,8784496,Audiosurf,37.3731043990475
21832,8795607,Audiosurf,51.38801854869031
21834,11149819,Audiosurf,39.70892342398796
21836,11403772,Audiosurf,39.70892342398796
21837,11794760,Audiosurf,23.358190249404682
21838,11940338,Audiosurf,25.694009274345156
21839,11952990,Audiosurf,70.07457074821404
